"lncRNAs","Genes","Counts","listTotal","popHits","popTotal","foldEnrichment","hyperPValue","miRNAs","cor","corPValue","regSim","sppc"
"ENSG00000269821","ENSG00000135632","3","23","10","277","3.61304347826087","0.0409520183980571","hsa-miR-761,hsa-miR-214-3p,hsa-miR-3619-5p",0.120145844536189,0.00941073190184663,0.663616353495299,0.0128935054343694
"ENSG00000269821","ENSG00000031003","5","23","18","277","3.34541062801932","0.0104585486510822","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-152-3p,hsa-miR-148a-3p,hsa-miR-29a-3p",0.124755221989445,0.00734634421652811,0.597441219727157,-0.0218094052047023
"ENSG00000269821","ENSG00000186416","4","23","14","277","3.44099378881988","0.0208009970487983","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-377-3p,hsa-miR-29a-3p",0.184552608172479,0.00014368634186421,0.749601601461229,0.0141647838641895
"ENSG00000269821","ENSG00000198720","5","23","16","277","3.76358695652174","0.00598273978641551","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-326,hsa-miR-330-5p,hsa-miR-29a-3p",0.248118388658337,4.54143922488356e-07,0.39363533592325,0.00895281069029007
"ENSG00000269821","ENSG00000119969","3","23","4","277","9.03260869565217","0.00191098579672719","hsa-miR-7-5p,hsa-miR-140-5p,hsa-miR-24-3p",0.207661673311136,2.15611263005658e-05,0.923631750143796,0.0226814054965309
"ENSG00000269821","ENSG00000082512","3","23","3","277","12.0434782608696","0.000505415162454874","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p",0.311094686040141,2.56206551243934e-10,0.967883871732371,0.0278649424016714
"ENSG00000269821","ENSG00000106089","3","23","9","277","4.01449275362319","0.030313820597721","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p",0.255401041216488,2.1010987866854e-07,0.995323453580639,0.0238944892513077
"ENSG00000269821","ENSG00000006625","3","23","3","277","12.0434782608696","0.000505415162454874","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p",0.112898936515819,0.0136774177384659,0.982363407627082,0.0191279940142292
"ENSG00000269821","ENSG00000047634","4","23","10","277","4.81739130434783","0.00549135906360359","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-24-3p,hsa-miR-29a-3p",0.254217447366466,2.3853569209765e-07,0.749748517621819,0.0139678345988845
"ENSG00000269821","ENSG00000142632","3","23","3","277","12.0434782608696","0.000505415162454874","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p",0.231245910866215,2.47500438390455e-06,0.332125197674316,0.00350985273076923
