"","symbol","group","logFC","AveExpr","t","PValue","FDR","B"
"ENSG00000188921","HACD4","protein_coding",-1.67099209004142,2.10539840314307,-13.4513924540366,1.12053582402502e-34,1.85778321965311e-33,67.8267812765874
"ENSG00000101412","E2F1","protein_coding",1.82947189628647,4.89220706770916,13.4329724546883,1.33527164775244e-34,2.21132920256835e-33,67.666409242533
"ENSG00000135905","DOCK10","protein_coding",-1.66226898335522,2.67728471963409,-13.4312448712804,1.35740334390385e-34,2.24547236198023e-33,67.5835949065995
"ENSG00000153094","BCL2L11","protein_coding",-1.09619189284182,4.52934030706365,-13.4275664116304,1.40575304805396e-34,2.32027524256746e-33,67.4606128012352
"ENSG00000113448","PDE4D","protein_coding",-1.53857588957929,3.76619160371654,-13.4128144277353,1.61752292545695e-34,2.66388053345809e-33,67.3393722253656
"ENSG00000112559","MDFI","protein_coding",3.45219783993337,3.29254230625746,13.4097372913052,1.66555479173986e-34,2.73690167662618e-33,67.6062501226924
"ENSG00000060762","MPC1","protein_coding",-1.307063384874,5.1012854437861,-13.4023439348127,1.7868516373321e-34,2.93296954247357e-33,67.2115171764075
"ENSG00000185862","EVI2B","protein_coding",-1.98217867895096,2.50772240621234,-13.4012888002047,1.80486589547873e-34,2.95926131667984e-33,67.2954813660929
"ENSG00000140497","SCAMP2","protein_coding",-1.0294802640625,7.3208827816901,-13.3995089435467,1.83566449156576e-34,3.00643304905941e-33,67.2087958817645
"ENSG00000115946","PNO1","protein_coding",1.13119209294734,4.98264561269467,13.3912998005474,1.98463550443181e-34,3.24682863649981e-33,67.1914614052118
"ENSG00000120156","TEK","protein_coding",-1.62357991642286,2.2986900734413,-13.381512831375,2.17806387017481e-34,3.55151404661507e-33,67.1511644660514
"ENSG00000100784","RPS6KA5","protein_coding",-1.31770950446807,3.46082655566515,-13.3803840544801,2.20154820634898e-34,3.58586236423128e-33,67.0570649017356
"ENSG00000174951","FUT1","protein_coding",2.62493839397201,2.79002980669363,13.3795742488385,2.21855164659332e-34,3.60959083488541e-33,67.3206805619844
"ENSG00000204394","VARS","protein_coding",1.11035568538546,7.22665828248951,13.3775084788735,2.26252174085787e-34,3.67709399594247e-33,66.9713290326835
"ENSG00000122986","HVCN1","protein_coding",-1.541843302135,1.46884485602642,-13.3749387656699,2.31843259755781e-34,3.76383438784248e-33,67.1820038064671
"ENSG00000187642","PERM1","protein_coding",2.77884660758204,0.0706180488100997,13.3739461847915,2.3403956776504e-34,3.79533312189652e-33,67.249281609
"ENSG00000156804","FBXO32","protein_coding",-2.03092682350011,4.98131865699566,-13.372821308997,2.3655368877261e-34,3.83191122949468e-33,66.9371336190893
"ENSG00000168003","SLC3A2","protein_coding",1.12429581953298,7.52076036739697,13.3677704747059,2.48178376827472e-34,4.01145027408593e-33,66.8802327250872
"ENSG00000139970","RTN1","protein_coding",-2.14425568397704,1.0014681098712,-13.3660455193266,2.5227748502431e-34,4.0732645784644e-33,67.093687531921
"ENSG00000005001","PRSS22","protein_coding",4.36571745913118,3.94788501273484,13.3655537679409,2.53458375203156e-34,4.08787816894579e-33,67.1915355544857
"ENSG00000132640","BTBD3","protein_coding",-1.26323476627322,5.2164777534972,-13.3513216681597,2.90129407666729e-34,4.67423704395246e-33,66.7285860885374
"ENSG00000142875","PRKACB","protein_coding",-2.43717086560941,5.22675021969413,-13.3485304822961,2.97918904351941e-34,4.78413217801134e-33,66.7151969669915
"ENSG00000166250","CLMP","protein_coding",-2.13337789127441,2.97255765220326,-13.3475612694618,3.00672211864721e-34,4.82312069724988e-33,66.748770699885
"ENSG00000259330","INAFM2","protein_coding",-1.27472106785528,2.34848197620704,-13.3449290824914,3.0827829130188e-34,4.93978468505564e-33,66.8226307000746
"ENSG00000241399","CD302","protein_coding",-1.57741886571826,1.78714548548747,-13.3278539915768,3.62496667296186e-34,5.79603624882856e-33,66.6963874884744
"ENSG00000183578","TNFAIP8L3","protein_coding",-1.88560738046257,1.32057491129242,-13.3239964172479,3.76006040171948e-34,6.00556199076359e-33,66.6868124830605
"ENSG00000134061","CD180","protein_coding",-2.12441458167258,1.24356107638279,-13.3225316532127,3.8126615006709e-34,6.08302139536534e-33,66.6654966939655
"ENSG00000117322","CR2","protein_coding",-3.61465636382606,0.287301059721775,-13.315007264087,4.09465487682025e-34,6.51890167392371e-33,66.5780890668929
"ENSG00000164330","EBF1","protein_coding",-1.72342860270097,1.15934149970533,-13.3092502307244,4.3243689593542e-34,6.87723140724764e-33,66.5724385463071
"ENSG00000133574","GIMAP4","protein_coding",-1.64618410643011,3.28301667642289,-13.3023848711844,4.61515655167365e-34,7.33181676408433e-33,66.3208644630277
"ENSG00000197928","ZNF677","protein_coding",-1.91922293296617,0.0845423495714123,-13.2858177660842,5.39965989540427e-34,8.56892494322078e-33,66.4110928135777
"ENSG00000150764","DIXDC1","protein_coding",-1.35707765297433,3.63447826256136,-13.2723873203116,6.1321451147232e-34,9.71054005239608e-33,66.0252723165326
"ENSG00000104889","RNASEH2A","protein_coding",1.41458518771888,5.36718715211029,13.2673835855674,6.42968080265291e-34,1.01708355236843e-32,66.0154220978742
"ENSG00000139289","PHLDA1","protein_coding",2.42302645094451,6.67810350020631,13.2614272618975,6.8026735088074e-34,1.07493845146635e-32,65.9229129766773
"ENSG00000145220","LYAR","protein_coding",1.42291875512676,4.8009291374696,13.2584562391868,6.99670722618288e-34,1.10442166673571e-32,65.9822372008788
"ENSG00000125977","EIF2S2","protein_coding",1.12446410413818,7.13216856041838,13.2571374328564,7.08459525941413e-34,1.11710500994719e-32,65.8357956064524
"ENSG00000116455","WDR77","protein_coding",1.33926581244233,5.69177875870415,13.2547737182569,7.2448807076181e-34,1.14116495056658e-32,65.862357505328
"ENSG00000157766","ACAN","protein_coding",3.52731650808592,2.56568434267971,13.2490981822063,7.64465666022584e-34,1.20285669870348e-32,66.0994335465295
"ENSG00000101158","NELFCD","protein_coding",1.35815902974653,7.11485586198501,13.2447967488568,7.96222366308713e-34,1.25149606717155e-32,65.7207319080191
"ENSG00000129493","HEATR5A","protein_coding",-1.03866436997763,4.36910486825336,-13.2442046945888,8.00695130664506e-34,1.2571931384226e-32,65.7351899358944
"ENSG00000118707","TGIF2","protein_coding",1.87112182797132,5.13489344155898,13.2382973088962,8.46718067126627e-34,1.32804816835459e-32,65.800764245243
"ENSG00000123989","CHPF","protein_coding",1.60102516030944,7.16392256192525,13.2275285885458,9.37503225458266e-34,1.46888718897911e-32,65.5599540711315
"ENSG00000255112","CHMP1B","protein_coding",-1.02412733213247,5.92003658805696,-13.2168608467475,1.03699664006067e-33,1.62134643449148e-32,65.4611463401625
"ENSG00000172340","SUCLG2","protein_coding",-1.40732978607494,6.89865329177638,-13.2143236572909,1.06216890357732e-33,1.65895337079273e-32,65.4605521488345
"ENSG00000145147","SLIT2","protein_coding",-2.58804216990049,1.49527281681226,-13.2127830629994,1.07774984942029e-33,1.68151665980079e-32,65.5671251933495
"ENSG00000178226","PRSS36","protein_coding",-1.4230575339476,1.28784628355974,-13.2125216395241,1.08041629651975e-33,1.68381494104623e-32,65.6798292752212
"ENSG00000198932","GPRASP1","protein_coding",-1.77756686430659,1.5131470305164,-13.2124160683593,1.08149495606261e-33,1.68381494104623e-32,65.6218404078517
"ENSG00000109819","PPARGC1A","protein_coding",-2.3365722748046,3.20810316535563,-13.2013418905862,1.20081561157643e-33,1.86176663125375e-32,65.3547388899747
"ENSG00000184949","FAM227A","protein_coding",2.39279174348424,0.754393001398762,13.1730894377506,1.5680567784199e-33,2.42606863984758e-32,65.3779965740049
"ENSG00000153814","JAZF1","protein_coding",-1.55893408027726,2.29983744576279,-13.1614594707626,1.74998989426106e-33,2.70472890643768e-32,65.0803182397325
"ENSG00000048162","NOP16","protein_coding",1.17902791551071,5.14397398608945,13.160362148511,1.76820576139811e-33,2.73003602035862e-32,65.0081553205069
"ENSG00000172572","PDE3A","protein_coding",-2.60780047115528,3.86469159063924,-13.1550066549304,1.85985676693765e-33,2.86855327778874e-32,64.8981438765259
"ENSG00000185811","IKZF1","protein_coding",-2.01474760582358,2.68992902869213,-13.151678869942,1.9191760823823e-33,2.95696755645224e-32,64.9317709074977
"ENSG00000075142","SRI","protein_coding",-1.57366069323992,7.40304899171496,-13.1364087513941,2.21648338887305e-33,3.40795817322369e-32,64.7458483699458
"ENSG00000129675","ARHGEF6","protein_coding",-1.6023952970144,3.04079971576933,-13.1358764519511,2.22763661422222e-33,3.42155750217635e-32,64.7742655657912
"ENSG00000163931","TKT","protein_coding",1.10080578460057,8.74806877409953,13.1350162299897,2.24577912636341e-33,3.44585281686941e-32,64.7090835773561
"ENSG00000116574","RHOU","protein_coding",-1.51868557853807,4.95181479639337,-13.1269931366535,2.42224332754601e-33,3.70893497943046e-32,64.619572368186
"ENSG00000115616","SLC9A2","protein_coding",-2.80719091315958,3.88715421963094,-13.1242279875287,2.48620990319798e-33,3.80295182509809e-32,64.6097336358324
"ENSG00000107954","NEURL1","protein_coding",-2.64582015300471,2.55573597860791,-13.1102764857086,2.83555160340453e-33,4.32392447177593e-32,64.5298009708931
"ENSG00000138641","HERC3","protein_coding",-1.06468690443626,4.44642162442257,-13.1021715339084,3.0605346517566e-33,4.66220396796879e-32,64.3983770741621
"ENSG00000110777","POU2AF1","protein_coding",-2.78290705943665,2.38067196387932,-13.0970924406427,3.21050237452408e-33,4.88062217386624e-32,64.4104785058893
"ENSG00000147036","LANCL3","protein_coding",-2.00408619590302,0.73409911962995,-13.0957156518967,3.25240093828214e-33,4.93925068721495e-32,64.5888744291745
"ENSG00000100154","TTC28","protein_coding",-1.61309245252536,2.79132250879472,-13.09537542905,3.26283832572107e-33,4.95002964829454e-32,64.41431581872
"ENSG00000154920","EME1","protein_coding",1.68626523218794,1.9953043104504,13.089097624048,3.46153262180549e-33,5.24609780372199e-32,64.6008186151428
"ENSG00000172236","TPSAB1","protein_coding",-2.52123199667401,2.13704773658692,-13.0853126958837,3.58710651632577e-33,5.43085728140761e-32,64.3297915814761
"ENSG00000110013","SIAE","protein_coding",-1.62407346845583,6.48987654505757,-13.0803690566663,3.75798495018961e-33,5.67796665970545e-32,64.1988450240121
"ENSG00000159200","RCAN1","protein_coding",-1.23621403507889,5.14151982023919,-13.0798802369012,3.77531569000399e-33,5.69834309136855e-32,64.1764016206075
"ENSG00000140525","FANCI","protein_coding",1.34647005459556,5.49611166573221,13.0771250394986,3.87449944045111e-33,5.84209874937603e-32,64.209696350467
"ENSG00000010671","BTK","protein_coding",-1.97549426928976,1.54827506801267,-13.0748317669484,3.95903168370775e-33,5.96349264389393e-32,64.3219714911144
"ENSG00000130176","CNN1","protein_coding",-3.66702503994856,4.46737110212287,-13.0615495302665,4.48605245796369e-33,6.74363788356367e-32,64.0319382569076
"ENSG00000079462","PAFAH1B3","protein_coding",1.49072557491647,5.45488999504656,13.0528412596897,4.86896288057826e-33,7.29704426854712e-32,64.0000426846606
"ENSG00000168398","BDKRB2","protein_coding",-1.43905642558931,4.07839396394916,-13.0384545581012,5.57419679454835e-33,8.32697422392528e-32,63.8093762207512
"ENSG00000145012","LPP","protein_coding",-1.4452105297741,6.72237619706161,-13.0355666297505,5.72758315784527e-33,8.54066776313708e-32,63.7812298236611
"ENSG00000090020","SLC9A1","protein_coding",-1.4803979981816,6.01542298799369,-13.0354151279094,5.7357449839237e-33,8.54424242730825e-32,63.7669780679224
"ENSG00000181773","GPR3","protein_coding",2.67614357414446,0.0495786035841981,13.0323585881301,5.90290757210414e-33,8.78442731262325e-32,64.0655679572892
"ENSG00000089685","BIRC5","protein_coding",1.49914425838929,5.97887673836944,13.0296703937484,6.05393288858498e-33,9.00013974670075e-32,63.7420691403058
"ENSG00000162063","CCNF","protein_coding",1.43302087963737,4.94167443692349,13.0271530011896,6.19885163263082e-33,9.19713502491031e-32,63.80851754892
"ENSG00000101444","AHCY","protein_coding",1.563680846996,8.80376292097157,13.0223787287792,6.4832541342631e-33,9.60947927780477e-32,63.6479036916196
"ENSG00000167315","ACAA2","protein_coding",-1.68401909695586,6.87011190407739,-13.0177340074231,6.77241098628637e-33,1.00280395243493e-31,63.6234456971613
"ENSG00000183742","MACC1","protein_coding",2.23213130788846,5.71061822366257,13.0169511721392,6.82239652385716e-33,1.00819103964717e-31,63.7012664636009
"ENSG00000114554","PLXNA1","protein_coding",1.27127635641156,6.24698415932163,13.0146733342491,6.96994182776225e-33,1.02794505244868e-31,63.5787267030359
"ENSG00000055044","NOP58","protein_coding",1.21845649232474,6.43765772990942,13.0147277677262,6.96637912379999e-33,1.02794505244868e-31,63.5713992595258
"ENSG00000141582","CBX4","protein_coding",1.46912389276878,5.20883994336242,13.0136021469052,7.04042229331597e-33,1.03730754703309e-31,63.6535441892148
"ENSG00000134533","RERG","protein_coding",-2.34119109998406,1.0594218956214,-13.0101162417914,7.27473631758575e-33,1.06970378669897e-31,63.731280161772
"ENSG00000059728","MXD1","protein_coding",-1.74437687031927,5.86582062142033,-13.0097409491367,7.30042139683076e-33,1.07241670905675e-31,63.5293292663324
"ENSG00000079739","PGM1","protein_coding",-1.60706243361138,6.0923410194454,-13.0055213057278,7.59550976854283e-33,1.11465985930041e-31,63.4907777863907
"ENSG00000165795","NDRG2","protein_coding",-1.54845895313112,6.15991395951361,-13.0039999905395,7.70478873373664e-33,1.12957842345642e-31,63.4767135647482
"ENSG00000116016","EPAS1","protein_coding",-1.34175974793207,7.04812082652647,-13.0021629764465,7.83883510376116e-33,1.14696163778823e-31,63.4747031720816
"ENSG00000134352","IL6ST","protein_coding",-1.38651106003299,5.79179767618315,-12.9990451491305,8.07168244954505e-33,1.17986663971555e-31,63.4234348691491
"ENSG00000169715","MT1E","protein_coding",-3.4330774085545,4.43680122492764,-12.9970364569844,8.22533444492848e-33,1.20114194229291e-31,63.4227061828642
"ENSG00000125319","C17orf53","protein_coding",1.49982831491467,2.73381367392201,12.9921730955812,8.60952929439848e-33,1.25600829922809e-31,63.6732503901382
"ENSG00000165895","ARHGAP42","protein_coding",-1.19171987073259,3.23874192898144,-12.9913997677164,8.67224710749173e-33,1.26391392947141e-31,63.4275403296145
"ENSG00000067191","CACNB1","protein_coding",-1.28036591192932,2.48841049264852,-12.9900743365574,8.78080183523081e-33,1.27847784677594e-31,63.4859963230592
"ENSG00000099901","RANBP1","protein_coding",1.09241489898523,6.55012046043746,12.9898707518298,8.7975952621569e-33,1.27966591732767e-31,63.3348225953743
"ENSG00000168077","SCARA3","protein_coding",-1.89878577694959,2.61640633462807,-12.985129169107,9.1979043284709e-33,1.33658174467251e-31,63.3840466565841
"ENSG00000242498","ARPIN","protein_coding",-1.03288300550911,5.36213266774395,-12.9767594134654,9.94932321188077e-33,1.44294392022013e-31,63.2110709774441
"ENSG00000172031","EPHX4","protein_coding",4.25881411619762,2.16790593644523,12.966521005068,1.09521590187687e-32,1.5868318766001e-31,63.4601300489204
"ENSG00000114346","ECT2","protein_coding",1.67248512126473,6.14768489279338,12.964909235756,1.11189559918274e-32,1.60942544639518e-31,63.1349120262626
"ENSG00000116704","SLC35D1","protein_coding",-1.30516490908709,5.92442519257722,-12.9636025459887,1.12560373479387e-32,1.62767790801119e-31,63.0928430407049
"ENSG00000121858","TNFSF10","protein_coding",-1.54535161000052,6.01055163610004,-12.9565816496155,1.20219332724981e-32,1.73504474162578e-31,63.0321459546328
"ENSG00000124253","PCK1","protein_coding",-3.50509142199487,4.84672193204304,-12.9561533142446,1.20703054988584e-32,1.74033140179066e-31,63.0482581567529
"ENSG00000028277","POU2F2","protein_coding",-1.70369564704631,1.84367363343296,-12.954530602036,1.22553252594848e-32,1.7652908745975e-31,63.1864644193208
"ENSG00000133424","LARGE1","protein_coding",-1.32811257846586,4.50788645375064,-12.9480254016941,1.30258490086613e-32,1.8744576117124e-31,62.9535016934904
"ENSG00000163751","CPA3","protein_coding",-2.75359750264307,2.18129969108258,-12.940539598444,1.39724321241232e-32,2.00872346211207e-31,62.9620832326515
"ENSG00000228672","PROB1","protein_coding",-1.18177073173694,2.15214246531749,-12.9375942362441,1.43633939791692e-32,2.06093151557837e-31,63.0458658794995
"ENSG00000133627","ACTR3B","protein_coding",1.22545522160296,3.34778929247065,12.9374873376002,1.43777866762721e-32,2.06100149048071e-31,63.115665055512
"ENSG00000166927","MS4A7","protein_coding",-1.97401155742394,2.85533845613496,-12.9350692140385,1.4707226767308e-32,2.10618855212599e-31,62.8954696678508
"ENSG00000113790","EHHADH","protein_coding",-1.29024727952899,4.23273179966431,-12.9331082974519,1.49798926084535e-32,2.14316571662643e-31,62.8224155380191
"ENSG00000149557","FEZ1","protein_coding",-1.61974504106972,1.93340238489643,-12.9326221744717,1.50482636551532e-32,2.1508713972679e-31,62.9817021475137
"ENSG00000198189","HSD17B11","protein_coding",-1.37235818005838,6.70155001588164,-12.931869134958,1.51547897623891e-32,2.16401053813228e-31,62.81165009969
"ENSG00000166123","GPT2","protein_coding",1.62293538940678,6.09952735215231,12.930206853008,1.53926062523501e-32,2.19585380050368e-31,62.8129512613796
"ENSG00000114541","FRMD4B","protein_coding",-1.16870037507415,3.84822755756702,-12.924513381957,1.6235686366458e-32,2.31167476775832e-31,62.7622946502707
