"","symbol","group","logFC","AveExpr","t","PValue","FDR","B"
"ENSG00000233038","AC011899.2","long_non_coding",-1.08840373994815,0.104931653539351,-7.17463047297007,3.19388367066592e-12,1.07297696660495e-11,16.961271405228
"ENSG00000261123","AC009065.5","long_non_coding",1.05403285653616,3.00222169248085,7.17129370609823,3.26420046014106e-12,1.09507996114754e-11,16.8149290525786
"ENSG00000245149","RNF139-AS1","long_non_coding",1.07911853733229,0.785241311429385,7.1148537235768,4.71247160374066e-12,1.56120371279937e-11,16.6662346915471
"ENSG00000269352","PTOV1-AS2","long_non_coding",1.05383963008045,1.1423282063506,7.10435752518161,5.04430380386032e-12,1.66514125484902e-11,16.5726674623076
"ENSG00000259994","AL353796.1","long_non_coding",1.07153610714474,0.723426023708552,7.09747025765341,5.27442050591644e-12,1.73701165360706e-11,16.5584480462897
"ENSG00000256092","AC137767.1","long_non_coding",1.08657025958225,0.0215318900786375,7.00588861640679,9.5156415030737e-12,3.06944153119822e-11,16.0367903484356
"ENSG00000260196","AC124798.1","long_non_coding",1.1966110726246,3.40511871232231,7.00024103891305,9.86639672273855e-12,3.1763625591753e-11,15.6921983264324
"ENSG00000273619","AL121832.2","long_non_coding",1.16933284898529,0.76563556388088,6.94475972431164,1.40631748441869e-11,4.4606115459135e-11,15.6093414747831
"ENSG00000228037","AL139246.3","long_non_coding",-1.15279025780696,0.507303976561032,-6.90681160120134,1.78989681821597e-11,5.63266467931997e-11,15.231068975478
"ENSG00000224272","AC131097.3","long_non_coding",-1.31844473183105,2.35288446139384,-6.89924571391072,1.87784220273654e-11,5.90065234873034e-11,14.9072501139391
"ENSG00000224078","SNHG14","long_non_coding",-1.42055465889736,2.60919853044907,-6.87140859517131,2.23950893201974e-11,6.99852443398621e-11,14.6764882145978
"ENSG00000232354","VIPR1-AS1","long_non_coding",-1.16812625734548,0.0760035256476506,-6.82842168361903,2.93637916648658e-11,9.10523263716822e-11,14.7857833727353
"ENSG00000255026","AC136475.3","long_non_coding",2.80771119647463,1.22312822671555,6.77210435590607,4.17928116558228e-11,1.28039076966227e-10,14.6057821348819
